sample_index,wine_type,attr_key,attr_value,quality_raw,quality_class_str,quality_class
55,red,chlorides,0.084,5.0,medium,1
55,red,free sulfur dioxide,25.0,5.0,medium,1
55,red,total sulfur dioxide,45.0,5.0,medium,1
55,red,density,0.9978,5.0,medium,1
55,red,pH,3.34,5.0,medium,1
55,red,sulphates,0.53,5.0,medium,1
55,red,alcohol,9.5,5.0,medium,1
56,red,fixed acidity,10.2,5.0,medium,1
56,red,volatile acidity,0.42,5.0,medium,1
56,red,citric acid,0.57,5.0,medium,1
56,red,residual sugar,3.4,5.0,medium,1
56,red,chlorides,0.07,5.0,medium,1
56,red,free sulfur dioxide,4.0,5.0,medium,1
56,red,total sulfur dioxide,10.0,5.0,medium,1
56,red,density,0.9971,5.0,medium,1
56,red,pH,3.04,5.0,medium,1
56,red,sulphates,0.63,5.0,medium,1
56,red,alcohol,9.6,5.0,medium,1
57,red,fixed acidity,7.5,5.0,medium,1
57,red,volatile acidity,0.63,5.0,medium,1
57,red,citric acid,0.12,5.0,medium,1
57,red,residual sugar,5.1,5.0,medium,1
57,red,chlorides,0.111,5.0,medium,1
57,red,free sulfur dioxide,50.0,5.0,medium,1
57,red,total sulfur dioxide,110.0,5.0,medium,1
57,red,density,0.9983,5.0,medium,1
57,red,pH,3.26,5.0,medium,1
57,red,sulphates,0.77,5.0,medium,1
57,red,alcohol,9.4,5.0,medium,1
58,red,fixed acidity,7.8,5.0,medium,1
58,red,volatile acidity,0.59,5.0,medium,1
58,red,citric acid,0.18,5.0,medium,1
58,red,residual sugar,2.3,5.0,medium,1
58,red,chlorides,0.076,5.0,medium,1
58,red,free sulfur dioxide,17.0,5.0,medium,1
58,red,total sulfur dioxide,54.0,5.0,medium,1
58,red,density,0.9975,5.0,medium,1
58,red,pH,3.43,5.0,medium,1
58,red,sulphates,0.59,5.0,medium,1
58,red,alcohol,10.0,5.0,medium,1
59,red,fixed acidity,7.3,6.0,medium,1
59,red,volatile acidity,0.39,6.0,medium,1
59,red,citric acid,0.31,6.0,medium,1
59,red,residual sugar,2.4,6.0,medium,1
59,red,chlorides,0.074,6.0,medium,1
59,red,free sulfur dioxide,9.0,6.0,medium,1
59,red,total sulfur dioxide,46.0,6.0,medium,1
59,red,density,0.9962,6.0,medium,1
59,red,pH,3.41,6.0,medium,1
59,red,sulphates,0.54,6.0,medium,1
59,red,alcohol,9.4,6.0,medium,1
60,red,fixed acidity,8.8,5.0,medium,1
60,red,volatile acidity,0.4,5.0,medium,1
60,red,citric acid,0.4,5.0,medium,1
60,red,residual sugar,2.2,5.0,medium,1
60,red,chlorides,0.079,5.0,medium,1
60,red,free sulfur dioxide,19.0,5.0,medium,1
60,red,total sulfur dioxide,52.0,5.0,medium,1
60,red,density,0.998,5.0,medium,1
60,red,pH,3.44,5.0,medium,1
60,red,sulphates,0.64,5.0,medium,1
60,red,alcohol,9.2,5.0,medium,1
61,red,fixed acidity,7.7,5.0,medium,1
61,red,volatile acidity,0.69,5.0,medium,1
61,red,citric acid,0.49,5.0,medium,1
61,red,residual sugar,1.8,5.0,medium,1
61,red,chlorides,0.115,5.0,medium,1
61,red,free sulfur dioxide,20.0,5.0,medium,1
61,red,total sulfur dioxide,112.0,5.0,medium,1
61,red,density,0.9968,5.0,medium,1
61,red,pH,3.21,5.0,medium,1
61,red,sulphates,0.71,5.0,medium,1
61,red,alcohol,9.3,5.0,medium,1
62,red,fixed acidity,7.5,7.0,high,2
62,red,volatile acidity,0.52,7.0,high,2
62,red,citric acid,0.16,7.0,high,2
62,red,residual sugar,1.9,7.0,high,2
62,red,chlorides,0.085,7.0,high,2
62,red,free sulfur dioxide,12.0,7.0,high,2
62,red,total sulfur dioxide,35.0,7.0,high,2
62,red,density,0.9968,7.0,high,2
62,red,pH,3.38,7.0,high,2
62,red,sulphates,0.62,7.0,high,2
62,red,alcohol,9.5,7.0,high,2
63,red,fixed acidity,7.0,5.0,medium,1
63,red,volatile acidity,0.735,5.0,medium,1
63,red,citric acid,0.05,5.0,medium,1
63,red,residual sugar,2.0,5.0,medium,1
63,red,chlorides,0.081,5.0,medium,1
63,red,free sulfur dioxide,13.0,5.0,medium,1
63,red,total sulfur dioxide,54.0,5.0,medium,1
63,red,density,0.9966,5.0,medium,1
63,red,pH,3.39,5.0,medium,1
63,red,sulphates,0.57,5.0,medium,1
63,red,alcohol,9.8,5.0,medium,1
64,red,fixed acidity,7.2,5.0,medium,1
64,red,volatile acidity,0.725,5.0,medium,1
64,red,citric acid,0.05,5.0,medium,1
64,red,residual sugar,4.65,5.0,medium,1
64,red,chlorides,0.086,5.0,medium,1
64,red,free sulfur dioxide,4.0,5.0,medium,1
64,red,total sulfur dioxide,11.0,5.0,medium,1
64,red,density,0.9962,5.0,medium,1
64,red,pH,3.41,5.0,medium,1
64,red,sulphates,0.39,5.0,medium,1
64,red,alcohol,10.9,5.0,medium,1
65,red,fixed acidity,7.2,5.0,medium,1
65,red,volatile acidity,0.725,5.0,medium,1
65,red,citric acid,0.05,5.0,medium,1
65,red,residual sugar,4.65,5.0,medium,1
65,red,chlorides,0.086,5.0,medium,1
65,red,free sulfur dioxide,4.0,5.0,medium,1
65,red,total sulfur dioxide,11.0,5.0,medium,1
65,red,density,0.9962,5.0,medium,1
65,red,pH,3.41,5.0,medium,1
65,red,sulphates,0.39,5.0,medium,1
65,red,alcohol,10.9,5.0,medium,1
66,red,fixed acidity,7.5,5.0,medium,1
66,red,volatile acidity,0.52,5.0,medium,1
66,red,citric acid,0.11,5.0,medium,1
66,red,residual sugar,1.5,5.0,medium,1
66,red,chlorides,0.079,5.0,medium,1
66,red,free sulfur dioxide,11.0,5.0,medium,1
66,red,total sulfur dioxide,39.0,5.0,medium,1
66,red,density,0.9968,5.0,medium,1
66,red,pH,3.42,5.0,medium,1
66,red,sulphates,0.58,5.0,medium,1
66,red,alcohol,9.6,5.0,medium,1
67,red,fixed acidity,6.6,5.0,medium,1
67,red,volatile acidity,0.705,5.0,medium,1
67,red,citric acid,0.07,5.0,medium,1
67,red,residual sugar,1.6,5.0,medium,1
67,red,chlorides,0.076,5.0,medium,1
67,red,free sulfur dioxide,6.0,5.0,medium,1
67,red,total sulfur dioxide,15.0,5.0,medium,1
67,red,density,0.9962,5.0,medium,1
67,red,pH,3.44,5.0,medium,1
67,red,sulphates,0.58,5.0,medium,1
67,red,alcohol,10.7,5.0,medium,1
68,red,fixed acidity,9.3,5.0,medium,1
68,red,volatile acidity,0.32,5.0,medium,1
68,red,citric acid,0.57,5.0,medium,1
68,red,residual sugar,2.0,5.0,medium,1
68,red,chlorides,0.074,5.0,medium,1
68,red,free sulfur dioxide,27.0,5.0,medium,1
68,red,total sulfur dioxide,65.0,5.0,medium,1
68,red,density,0.9969,5.0,medium,1
68,red,pH,3.28,5.0,medium,1
68,red,sulphates,0.79,5.0,medium,1
68,red,alcohol,10.7,5.0,medium,1
69,red,fixed acidity,8.0,6.0,medium,1
69,red,volatile acidity,0.705,6.0,medium,1
69,red,citric acid,0.05,6.0,medium,1
69,red,residual sugar,1.9,6.0,medium,1
69,red,chlorides,0.074,6.0,medium,1
69,red,free sulfur dioxide,8.0,6.0,medium,1
69,red,total sulfur dioxide,19.0,6.0,medium,1
69,red,density,0.9962,6.0,medium,1
69,red,pH,3.34,6.0,medium,1
69,red,sulphates,0.95,6.0,medium,1
69,red,alcohol,10.5,6.0,medium,1
70,red,fixed acidity,7.7,6.0,medium,1
70,red,volatile acidity,0.63,6.0,medium,1
70,red,citric acid,0.08,6.0,medium,1
70,red,residual sugar,1.9,6.0,medium,1
70,red,chlorides,0.076,6.0,medium,1
70,red,free sulfur dioxide,15.0,6.0,medium,1
70,red,total sulfur dioxide,27.0,6.0,medium,1
70,red,density,0.9967,6.0,medium,1
70,red,pH,3.32,6.0,medium,1
70,red,sulphates,0.54,6.0,medium,1
70,red,alcohol,9.5,6.0,medium,1
71,red,fixed acidity,7.7,5.0,medium,1
71,red,volatile acidity,0.67,5.0,medium,1
71,red,citric acid,0.23,5.0,medium,1
71,red,residual sugar,2.1,5.0,medium,1
71,red,chlorides,0.088,5.0,medium,1
71,red,free sulfur dioxide,17.0,5.0,medium,1
71,red,total sulfur dioxide,96.0,5.0,medium,1
71,red,density,0.9962,5.0,medium,1
71,red,pH,3.32,5.0,medium,1
71,red,sulphates,0.48,5.0,medium,1
71,red,alcohol,9.5,5.0,medium,1
72,red,fixed acidity,7.7,5.0,medium,1
72,red,volatile acidity,0.69,5.0,medium,1
72,red,citric acid,0.22,5.0,medium,1
72,red,residual sugar,1.9,5.0,medium,1
72,red,chlorides,0.084,5.0,medium,1
72,red,free sulfur dioxide,18.0,5.0,medium,1
72,red,total sulfur dioxide,94.0,5.0,medium,1
72,red,density,0.9961,5.0,medium,1
72,red,pH,3.31,5.0,medium,1
72,red,sulphates,0.48,5.0,medium,1
72,red,alcohol,9.5,5.0,medium,1
73,red,fixed acidity,8.3,4.0,low,0
73,red,volatile acidity,0.675,4.0,low,0
73,red,citric acid,0.26,4.0,low,0
73,red,residual sugar,2.1,4.0,low,0
73,red,chlorides,0.084,4.0,low,0
73,red,free sulfur dioxide,11.0,4.0,low,0
73,red,total sulfur dioxide,43.0,4.0,low,0
73,red,density,0.9976,4.0,low,0
73,red,pH,3.31,4.0,low,0
73,red,sulphates,0.53,4.0,low,0
73,red,alcohol,9.2,4.0,low,0
74,red,fixed acidity,9.7,5.0,medium,1
74,red,volatile acidity,0.32,5.0,medium,1
74,red,citric acid,0.54,5.0,medium,1
74,red,residual sugar,2.5,5.0,medium,1
74,red,chlorides,0.094,5.0,medium,1
74,red,free sulfur dioxide,28.0,5.0,medium,1
74,red,total sulfur dioxide,83.0,5.0,medium,1
74,red,density,0.9984,5.0,medium,1
74,red,pH,3.28,5.0,medium,1
74,red,sulphates,0.82,5.0,medium,1
74,red,alcohol,9.6,5.0,medium,1
75,red,fixed acidity,8.8,5.0,medium,1
75,red,volatile acidity,0.41,5.0,medium,1
75,red,citric acid,0.64,5.0,medium,1
75,red,residual sugar,2.2,5.0,medium,1
75,red,chlorides,0.093,5.0,medium,1
75,red,free sulfur dioxide,9.0,5.0,medium,1
75,red,total sulfur dioxide,42.0,5.0,medium,1
75,red,density,0.9986,5.0,medium,1
75,red,pH,3.54,5.0,medium,1
75,red,sulphates,0.66,5.0,medium,1
75,red,alcohol,10.5,5.0,medium,1
76,red,fixed acidity,8.8,5.0,medium,1
76,red,volatile acidity,0.41,5.0,medium,1
76,red,citric acid,0.64,5.0,medium,1
76,red,residual sugar,2.2,5.0,medium,1
76,red,chlorides,0.093,5.0,medium,1
76,red,free sulfur dioxide,9.0,5.0,medium,1
76,red,total sulfur dioxide,42.0,5.0,medium,1
76,red,density,0.9986,5.0,medium,1
76,red,pH,3.54,5.0,medium,1
76,red,sulphates,0.66,5.0,medium,1
76,red,alcohol,10.5,5.0,medium,1
77,red,fixed acidity,6.8,6.0,medium,1
77,red,volatile acidity,0.785,6.0,medium,1
77,red,citric acid,0.0,6.0,medium,1
77,red,residual sugar,2.4,6.0,medium,1
77,red,chlorides,0.104,6.0,medium,1
77,red,free sulfur dioxide,14.0,6.0,medium,1
77,red,total sulfur dioxide,30.0,6.0,medium,1
77,red,density,0.9966,6.0,medium,1
77,red,pH,3.52,6.0,medium,1
77,red,sulphates,0.55,6.0,medium,1
77,red,alcohol,10.7,6.0,medium,1
78,red,fixed acidity,6.7,5.0,medium,1
78,red,volatile acidity,0.75,5.0,medium,1
78,red,citric acid,0.12,5.0,medium,1
78,red,residual sugar,2.0,5.0,medium,1
78,red,chlorides,0.086,5.0,medium,1
78,red,free sulfur dioxide,12.0,5.0,medium,1
78,red,total sulfur dioxide,80.0,5.0,medium,1
78,red,density,0.9958,5.0,medium,1
78,red,pH,3.38,5.0,medium,1
78,red,sulphates,0.52,5.0,medium,1
78,red,alcohol,10.1,5.0,medium,1
79,red,fixed acidity,8.3,4.0,low,0
79,red,volatile acidity,0.625,4.0,low,0
79,red,citric acid,0.2,4.0,low,0
79,red,residual sugar,1.5,4.0,low,0
79,red,chlorides,0.08,4.0,low,0
79,red,free sulfur dioxide,27.0,4.0,low,0
79,red,total sulfur dioxide,119.0,4.0,low,0
79,red,density,0.9972,4.0,low,0
79,red,pH,3.16,4.0,low,0
79,red,sulphates,1.12,4.0,low,0
79,red,alcohol,9.1,4.0,low,0
80,red,fixed acidity,6.2,5.0,medium,1
80,red,volatile acidity,0.45,5.0,medium,1
80,red,citric acid,0.2,5.0,medium,1
80,red,residual sugar,1.6,5.0,medium,1
80,red,chlorides,0.069,5.0,medium,1
80,red,free sulfur dioxide,3.0,5.0,medium,1
80,red,total sulfur dioxide,15.0,5.0,medium,1
80,red,density,0.9958,5.0,medium,1
80,red,pH,3.41,5.0,medium,1
80,red,sulphates,0.56,5.0,medium,1
80,red,alcohol,9.2,5.0,medium,1
81,red,fixed acidity,7.8,5.0,medium,1
81,red,volatile acidity,0.43,5.0,medium,1
81,red,citric acid,0.7,5.0,medium,1
81,red,residual sugar,1.9,5.0,medium,1
81,red,chlorides,0.464,5.0,medium,1
81,red,free sulfur dioxide,22.0,5.0,medium,1
81,red,total sulfur dioxide,67.0,5.0,medium,1
81,red,density,0.9974,5.0,medium,1
81,red,pH,3.13,5.0,medium,1
81,red,sulphates,1.28,5.0,medium,1
81,red,alcohol,9.4,5.0,medium,1
82,red,fixed acidity,7.4,5.0,medium,1
82,red,volatile acidity,0.5,5.0,medium,1
82,red,citric acid,0.47,5.0,medium,1
82,red,residual sugar,2.0,5.0,medium,1
82,red,chlorides,0.086,5.0,medium,1
82,red,free sulfur dioxide,21.0,5.0,medium,1
82,red,total sulfur dioxide,73.0,5.0,medium,1
82,red,density,0.997,5.0,medium,1
82,red,pH,3.36,5.0,medium,1
82,red,sulphates,0.57,5.0,medium,1
82,red,alcohol,9.1,5.0,medium,1
83,red,fixed acidity,7.3,5.0,medium,1
83,red,volatile acidity,0.67,5.0,medium,1
83,red,citric acid,0.26,5.0,medium,1
83,red,residual sugar,1.8,5.0,medium,1
83,red,chlorides,0.401,5.0,medium,1
83,red,free sulfur dioxide,16.0,5.0,medium,1
83,red,total sulfur dioxide,51.0,5.0,medium,1
83,red,density,0.9969,5.0,medium,1
83,red,pH,3.16,5.0,medium,1
83,red,sulphates,1.14,5.0,medium,1
83,red,alcohol,9.4,5.0,medium,1
84,red,fixed acidity,6.3,6.0,medium,1
84,red,volatile acidity,0.3,6.0,medium,1
84,red,citric acid,0.48,6.0,medium,1
84,red,residual sugar,1.8,6.0,medium,1
84,red,chlorides,0.069,6.0,medium,1
84,red,free sulfur dioxide,18.0,6.0,medium,1
84,red,total sulfur dioxide,61.0,6.0,medium,1
84,red,density,0.9959,6.0,medium,1
84,red,pH,3.44,6.0,medium,1
84,red,sulphates,0.78,6.0,medium,1
84,red,alcohol,10.3,6.0,medium,1
85,red,fixed acidity,6.9,5.0,medium,1
85,red,volatile acidity,0.55,5.0,medium,1
85,red,citric acid,0.15,5.0,medium,1
85,red,residual sugar,2.2,5.0,medium,1
85,red,chlorides,0.076,5.0,medium,1
85,red,free sulfur dioxide,19.0,5.0,medium,1
85,red,total sulfur dioxide,40.0,5.0,medium,1
85,red,density,0.9961,5.0,medium,1
85,red,pH,3.41,5.0,medium,1
85,red,sulphates,0.59,5.0,medium,1
85,red,alcohol,10.1,5.0,medium,1
86,red,fixed acidity,8.6,6.0,medium,1
86,red,volatile acidity,0.49,6.0,medium,1
86,red,citric acid,0.28,6.0,medium,1
86,red,residual sugar,1.9,6.0,medium,1
86,red,chlorides,0.11,6.0,medium,1
86,red,free sulfur dioxide,20.0,6.0,medium,1
86,red,total sulfur dioxide,136.0,6.0,medium,1
86,red,density,0.9972,6.0,medium,1
86,red,pH,2.93,6.0,medium,1
86,red,sulphates,1.95,6.0,medium,1
86,red,alcohol,9.9,6.0,medium,1
87,red,fixed acidity,7.7,5.0,medium,1
87,red,volatile acidity,0.49,5.0,medium,1
87,red,citric acid,0.26,5.0,medium,1
87,red,residual sugar,1.9,5.0,medium,1
87,red,chlorides,0.062,5.0,medium,1
87,red,free sulfur dioxide,9.0,5.0,medium,1
87,red,total sulfur dioxide,31.0,5.0,medium,1
87,red,density,0.9966,5.0,medium,1
87,red,pH,3.39,5.0,medium,1
87,red,sulphates,0.64,5.0,medium,1
87,red,alcohol,9.6,5.0,medium,1
88,red,fixed acidity,9.3,5.0,medium,1
88,red,volatile acidity,0.39,5.0,medium,1
88,red,citric acid,0.44,5.0,medium,1
88,red,residual sugar,2.1,5.0,medium,1
88,red,chlorides,0.107,5.0,medium,1
88,red,free sulfur dioxide,34.0,5.0,medium,1
88,red,total sulfur dioxide,125.0,5.0,medium,1
88,red,density,0.9978,5.0,medium,1
88,red,pH,3.14,5.0,medium,1
88,red,sulphates,1.22,5.0,medium,1
88,red,alcohol,9.5,5.0,medium,1
89,red,fixed acidity,7.0,5.0,medium,1
89,red,volatile acidity,0.62,5.0,medium,1
89,red,citric acid,0.08,5.0,medium,1
89,red,residual sugar,1.8,5.0,medium,1
89,red,chlorides,0.076,5.0,medium,1
89,red,free sulfur dioxide,8.0,5.0,medium,1
89,red,total sulfur dioxide,24.0,5.0,medium,1
89,red,density,0.9978,5.0,medium,1
89,red,pH,3.48,5.0,medium,1
89,red,sulphates,0.53,5.0,medium,1
89,red,alcohol,9.0,5.0,medium,1
90,red,fixed acidity,7.9,5.0,medium,1
90,red,volatile acidity,0.52,5.0,medium,1
90,red,citric acid,0.26,5.0,medium,1
90,red,residual sugar,1.9,5.0,medium,1
90,red,chlorides,0.079,5.0,medium,1
90,red,free sulfur dioxide,42.0,5.0,medium,1
90,red,total sulfur dioxide,140.0,5.0,medium,1
90,red,density,0.9964,5.0,medium,1
90,red,pH,3.23,5.0,medium,1
90,red,sulphates,0.54,5.0,medium,1
90,red,alcohol,9.5,5.0,medium,1
91,red,fixed acidity,8.6,6.0,medium,1
91,red,volatile acidity,0.49,6.0,medium,1
91,red,citric acid,0.28,6.0,medium,1
91,red,residual sugar,1.9,6.0,medium,1
91,red,chlorides,0.11,6.0,medium,1
91,red,free sulfur dioxide,20.0,6.0,medium,1
91,red,total sulfur dioxide,136.0,6.0,medium,1
91,red,density,0.9972,6.0,medium,1
91,red,pH,2.93,6.0,medium,1
91,red,sulphates,1.95,6.0,medium,1
91,red,alcohol,9.9,6.0,medium,1
92,red,fixed acidity,8.6,5.0,medium,1
92,red,volatile acidity,0.49,5.0,medium,1
92,red,citric acid,0.29,5.0,medium,1
92,red,residual sugar,2.0,5.0,medium,1
92,red,chlorides,0.11,5.0,medium,1
92,red,free sulfur dioxide,19.0,5.0,medium,1
92,red,total sulfur dioxide,133.0,5.0,medium,1
92,red,density,0.9972,5.0,medium,1
92,red,pH,2.93,5.0,medium,1
92,red,sulphates,1.98,5.0,medium,1
92,red,alcohol,9.8,5.0,medium,1
93,red,fixed acidity,7.7,5.0,medium,1
93,red,volatile acidity,0.49,5.0,medium,1
93,red,citric acid,0.26,5.0,medium,1
93,red,residual sugar,1.9,5.0,medium,1
93,red,chlorides,0.062,5.0,medium,1
93,red,free sulfur dioxide,9.0,5.0,medium,1
93,red,total sulfur dioxide,31.0,5.0,medium,1
93,red,density,0.9966,5.0,medium,1
93,red,pH,3.39,5.0,medium,1
93,red,sulphates,0.64,5.0,medium,1
93,red,alcohol,9.6,5.0,medium,1
94,red,fixed acidity,5.0,4.0,low,0
94,red,volatile acidity,1.02,4.0,low,0
94,red,citric acid,0.04,4.0,low,0
94,red,residual sugar,1.4,4.0,low,0
94,red,chlorides,0.045,4.0,low,0
94,red,free sulfur dioxide,41.0,4.0,low,0
94,red,total sulfur dioxide,85.0,4.0,low,0
94,red,density,0.9938,4.0,low,0
94,red,pH,3.75,4.0,low,0
94,red,sulphates,0.48,4.0,low,0
94,red,alcohol,10.5,4.0,low,0
95,red,fixed acidity,4.7,6.0,medium,1
95,red,volatile acidity,0.6,6.0,medium,1
95,red,citric acid,0.17,6.0,medium,1
95,red,residual sugar,2.3,6.0,medium,1
95,red,chlorides,0.058,6.0,medium,1
95,red,free sulfur dioxide,17.0,6.0,medium,1
95,red,total sulfur dioxide,106.0,6.0,medium,1
95,red,density,0.9932,6.0,medium,1
95,red,pH,3.85,6.0,medium,1
95,red,sulphates,0.6,6.0,medium,1
95,red,alcohol,12.9,6.0,medium,1
96,red,fixed acidity,6.8,5.0,medium,1
96,red,volatile acidity,0.775,5.0,medium,1
96,red,citric acid,0.0,5.0,medium,1
96,red,residual sugar,3.0,5.0,medium,1
96,red,chlorides,0.102,5.0,medium,1
96,red,free sulfur dioxide,8.0,5.0,medium,1
96,red,total sulfur dioxide,23.0,5.0,medium,1
96,red,density,0.9965,5.0,medium,1
96,red,pH,3.45,5.0,medium,1
96,red,sulphates,0.56,5.0,medium,1
96,red,alcohol,10.7,5.0,medium,1
97,red,fixed acidity,7.0,5.0,medium,1
97,red,volatile acidity,0.5,5.0,medium,1
97,red,citric acid,0.25,5.0,medium,1
97,red,residual sugar,2.0,5.0,medium,1
97,red,chlorides,0.07,5.0,medium,1
97,red,free sulfur dioxide,3.0,5.0,medium,1
97,red,total sulfur dioxide,22.0,5.0,medium,1
97,red,density,0.9963,5.0,medium,1
97,red,pH,3.25,5.0,medium,1
97,red,sulphates,0.63,5.0,medium,1
97,red,alcohol,9.2,5.0,medium,1
98,red,fixed acidity,7.6,5.0,medium,1
98,red,volatile acidity,0.9,5.0,medium,1
98,red,citric acid,0.06,5.0,medium,1
98,red,residual sugar,2.5,5.0,medium,1
98,red,chlorides,0.079,5.0,medium,1
98,red,free sulfur dioxide,5.0,5.0,medium,1
98,red,total sulfur dioxide,10.0,5.0,medium,1
98,red,density,0.9967,5.0,medium,1
98,red,pH,3.39,5.0,medium,1
98,red,sulphates,0.56,5.0,medium,1
98,red,alcohol,9.8,5.0,medium,1
99,red,fixed acidity,8.1,6.0,medium,1
99,red,volatile acidity,0.545,6.0,medium,1
99,red,citric acid,0.18,6.0,medium,1
99,red,residual sugar,1.9,6.0,medium,1
99,red,chlorides,0.08,6.0,medium,1
99,red,free sulfur dioxide,13.0,6.0,medium,1
99,red,total sulfur dioxide,35.0,6.0,medium,1
99,red,density,0.9972,6.0,medium,1
99,red,pH,3.3,6.0,medium,1
99,red,sulphates,0.59,6.0,medium,1
99,red,alcohol,9.0,6.0,medium,1
100,red,fixed acidity,8.3,6.0,medium,1
100,red,volatile acidity,0.61,6.0,medium,1
100,red,citric acid,0.3,6.0,medium,1
100,red,residual sugar,2.1,6.0,medium,1
100,red,chlorides,0.084,6.0,medium,1
100,red,free sulfur dioxide,11.0,6.0,medium,1
100,red,total sulfur dioxide,50.0,6.0,medium,1
100,red,density,0.9972,6.0,medium,1
100,red,pH,3.4,6.0,medium,1
100,red,sulphates,0.61,6.0,medium,1
100,red,alcohol,10.2,6.0,medium,1
101,red,fixed acidity,7.8,6.0,medium,1
101,red,volatile acidity,0.5,6.0,medium,1
101,red,citric acid,0.3,6.0,medium,1
101,red,residual sugar,1.9,6.0,medium,1
101,red,chlorides,0.075,6.0,medium,1
101,red,free sulfur dioxide,8.0,6.0,medium,1
101,red,total sulfur dioxide,22.0,6.0,medium,1
101,red,density,0.9959,6.0,medium,1
101,red,pH,3.31,6.0,medium,1
101,red,sulphates,0.56,6.0,medium,1
101,red,alcohol,10.4,6.0,medium,1
102,red,fixed acidity,8.1,6.0,medium,1
102,red,volatile acidity,0.545,6.0,medium,1
102,red,citric acid,0.18,6.0,medium,1
102,red,residual sugar,1.9,6.0,medium,1
102,red,chlorides,0.08,6.0,medium,1
102,red,free sulfur dioxide,13.0,6.0,medium,1
102,red,total sulfur dioxide,35.0,6.0,medium,1
102,red,density,0.9972,6.0,medium,1
102,red,pH,3.3,6.0,medium,1
102,red,sulphates,0.59,6.0,medium,1
102,red,alcohol,9.0,6.0,medium,1
103,red,fixed acidity,8.1,5.0,medium,1
103,red,volatile acidity,0.575,5.0,medium,1
103,red,citric acid,0.22,5.0,medium,1
103,red,residual sugar,2.1,5.0,medium,1
103,red,chlorides,0.077,5.0,medium,1
103,red,free sulfur dioxide,12.0,5.0,medium,1
103,red,total sulfur dioxide,65.0,5.0,medium,1
103,red,density,0.9967,5.0,medium,1
103,red,pH,3.29,5.0,medium,1
103,red,sulphates,0.51,5.0,medium,1
103,red,alcohol,9.2,5.0,medium,1
104,red,fixed acidity,7.2,5.0,medium,1
104,red,volatile acidity,0.49,5.0,medium,1
104,red,citric acid,0.24,5.0,medium,1
104,red,residual sugar,2.2,5.0,medium,1
104,red,chlorides,0.07,5.0,medium,1
104,red,free sulfur dioxide,5.0,5.0,medium,1
104,red,total sulfur dioxide,36.0,5.0,medium,1
104,red,density,0.996,5.0,medium,1
104,red,pH,3.33,5.0,medium,1
104,red,sulphates,0.48,5.0,medium,1
104,red,alcohol,9.4,5.0,medium,1
105,red,fixed acidity,8.1,5.0,medium,1
105,red,volatile acidity,0.575,5.0,medium,1
105,red,citric acid,0.22,5.0,medium,1
105,red,residual sugar,2.1,5.0,medium,1
105,red,chlorides,0.077,5.0,medium,1
105,red,free sulfur dioxide,12.0,5.0,medium,1
105,red,total sulfur dioxide,65.0,5.0,medium,1
105,red,density,0.9967,5.0,medium,1
105,red,pH,3.29,5.0,medium,1
105,red,sulphates,0.51,5.0,medium,1
105,red,alcohol,9.2,5.0,medium,1
106,red,fixed acidity,7.8,5.0,medium,1
106,red,volatile acidity,0.41,5.0,medium,1
106,red,citric acid,0.68,5.0,medium,1
106,red,residual sugar,1.7,5.0,medium,1
106,red,chlorides,0.467,5.0,medium,1
106,red,free sulfur dioxide,18.0,5.0,medium,1
106,red,total sulfur dioxide,69.0,5.0,medium,1
106,red,density,0.9973,5.0,medium,1
106,red,pH,3.08,5.0,medium,1
106,red,sulphates,1.31,5.0,medium,1
106,red,alcohol,9.3,5.0,medium,1
107,red,fixed acidity,6.2,5.0,medium,1
107,red,volatile acidity,0.63,5.0,medium,1
107,red,citric acid,0.31,5.0,medium,1
107,red,residual sugar,1.7,5.0,medium,1
107,red,chlorides,0.088,5.0,medium,1
107,red,free sulfur dioxide,15.0,5.0,medium,1
107,red,total sulfur dioxide,64.0,5.0,medium,1
107,red,density,0.9969,5.0,medium,1
107,red,pH,3.46,5.0,medium,1
107,red,sulphates,0.79,5.0,medium,1
107,red,alcohol,9.3,5.0,medium,1
108,red,fixed acidity,8.0,6.0,medium,1
108,red,volatile acidity,0.33,6.0,medium,1
108,red,citric acid,0.53,6.0,medium,1
108,red,residual sugar,2.5,6.0,medium,1
108,red,chlorides,0.091,6.0,medium,1
108,red,free sulfur dioxide,18.0,6.0,medium,1
108,red,total sulfur dioxide,80.0,6.0,medium,1
108,red,density,0.9976,6.0,medium,1
108,red,pH,3.37,6.0,medium,1
108,red,sulphates,0.8,6.0,medium,1
108,red,alcohol,9.6,6.0,medium,1
109,red,fixed acidity,8.1,5.0,medium,1
109,red,volatile acidity,0.785,5.0,medium,1
109,red,citric acid,0.52,5.0,medium,1
109,red,residual sugar,2.0,5.0,medium,1
109,red,chlorides,0.122,5.0,medium,1
109,red,free sulfur dioxide,37.0,5.0,medium,1
109,red,total sulfur dioxide,153.0,5.0,medium,1
